episode,step,x,y
159.00,90.00,840.19,793.73
159.00,91.00,819.22,780.11
159.00,92.00,794.23,780.65
159.00,93.00,795.02,755.67
159.00,94.00,813.02,738.31
159.00,95.00,826.24,717.10
159.00,96.00,845.90,701.66
159.00,97.00,821.07,704.52
159.00,98.00,844.97,711.84
159.00,99.00,832.32,733.40
159.00,100.00,857.05,737.09
160.00,1.00,54.09,224.29
160.00,2.00,61.89,248.04
160.00,3.00,79.57,265.72
160.00,4.00,104.23,269.86
160.00,5.00,126.02,282.12
160.00,6.00,144.16,299.31
160.00,7.00,166.43,310.68
160.00,8.00,184.11,293.00
160.00,9.00,206.97,282.89
160.00,10.00,231.63,278.80
160.00,11.00,249.31,261.13
160.00,12.00,266.99,278.80
160.00,13.00,283.51,260.04
160.00,14.00,307.43,252.79
160.00,15.00,325.11,235.11
160.00,16.00,348.42,226.08
160.00,17.00,373.36,227.78
160.00,18.00,391.04,210.11
160.00,19.00,408.72,192.43
160.00,20.00,428.40,177.01
160.00,21.00,446.83,160.12
160.00,22.00,468.13,147.03
160.00,23.00,492.67,142.23
160.00,24.00,512.17,126.59
160.00,25.00,535.73,118.22
160.00,26.00,553.40,135.90
160.00,27.00,575.68,147.25
160.00,28.00,598.75,137.62
160.00,29.00,612.51,158.49
160.00,30.00,630.69,175.65
160.00,31.00,648.37,193.33
160.00,32.00,671.46,202.92
160.00,33.00,689.96,219.73
160.00,34.00,713.04,210.12
160.00,35.00,730.72,227.80
160.00,36.00,747.80,246.06
160.00,37.00,765.48,263.74
160.00,38.00,778.75,284.92
160.00,39.00,773.71,309.41
160.00,40.00,779.30,333.77
160.00,41.00,801.77,344.74
160.00,42.00,819.45,362.42
160.00,43.00,834.90,382.07
160.00,44.00,852.58,399.75
160.00,45.00,864.66,421.63
160.00,46.00,882.34,439.31
160.00,47.00,894.59,461.11
160.00,48.00,909.25,481.36
160.00,49.00,891.82,499.28
160.00,50.00,876.27,518.86
160.00,51.00,859.68,537.56
160.00,52.00,876.51,556.05
160.00,53.00,886.87,578.80
160.00,54.00,904.55,596.48
160.00,55.00,886.87,614.15
160.00,56.00,876.56,636.93
160.00,57.00,886.24,659.98
160.00,58.00,875.54,682.57
160.00,59.00,862.83,704.09
160.00,60.00,877.91,724.03
160.00,61.00,855.24,734.57
160.00,62.00,837.56,752.25
160.00,63.00,832.12,727.84
160.00,64.00,837.86,752.18
160.00,65.00,843.90,776.44
160.00,66.00,818.90,776.02
160.00,67.00,838.21,760.14
160.00,68.00,831.21,784.14
160.00,69.00,812.57,767.48
160.00,70.00,821.50,744.12
160.00,71.00,827.79,768.32
160.00,72.00,847.93,753.52
160.00,73.00,871.00,763.16
160.00,74.00,846.71,757.23
160.00,75.00,823.17,765.63
160.00,76.00,846.44,756.49
160.00,77.00,825.05,769.44
160.00,78.00,801.32,761.57
160.00,79.00,795.44,737.28
160.00,80.00,799.69,712.64
160.00,81.00,807.28,688.82
160.00,82.00,830.49,698.11
160.00,83.00,810.84,713.56
160.00,84.00,805.21,689.20
160.00,85.00,828.11,699.24
160.00,86.00,836.14,722.91
160.00,87.00,857.31,736.21
160.00,88.00,839.87,754.12
160.00,89.00,861.74,766.25
160.00,90.00,847.86,745.45
160.00,91.00,823.10,748.85
160.00,92.00,823.25,723.85
160.00,93.00,817.00,748.06
160.00,94.00,839.69,758.54
160.00,95.00,816.89,748.29
160.00,96.00,818.20,723.33
160.00,97.00,840.19,735.22
160.00,98.00,832.61,759.05
160.00,99.00,846.85,779.60
160.00,100.00,869.95,789.15
161.00,1.00,84.00,207.01
161.00,2.00,101.68,224.68
161.00,3.00,114.16,203.02
161.00,4.00,131.83,220.70
161.00,5.00,149.51,238.38
161.00,6.00,155.99,262.52
161.00,7.00,177.24,249.36
161.00,8.00,190.45,270.59
161.00,9.00,211.79,257.57
161.00,10.00,229.47,239.89
161.00,11.00,247.15,222.21
161.00,12.00,254.74,198.39
161.00,13.00,277.95,189.10
161.00,14.00,296.16,171.98
161.00,15.00,293.44,147.13
161.00,16.00,316.02,136.40
161.00,17.00,330.91,156.48
161.00,18.00,355.58,160.56
161.00,19.00,330.85,164.19
161.00,20.00,353.83,174.03
161.00,21.00,371.51,156.35
161.00,22.00,362.20,179.55
161.00,23.00,375.58,158.43
161.00,24.00,400.58,158.05
161.00,25.00,409.27,134.61
161.00,26.00,428.11,151.05
161.00,27.00,435.36,174.98
161.00,28.00,453.89,158.20
161.00,29.00,474.25,143.69
161.00,30.00,469.26,119.19
161.00,31.00,494.24,118.05
161.00,32.00,514.89,132.14
161.00,33.00,526.65,154.20
161.00,34.00,550.98,148.48
161.00,35.00,566.90,129.21
161.00,36.00,588.39,141.99
161.00,37.00,610.29,154.05
161.00,38.00,608.99,179.02
161.00,39.00,621.94,200.41
161.00,40.00,607.93,221.11
161.00,41.00,632.45,225.97
161.00,42.00,652.84,240.44
161.00,43.00,668.23,260.14
161.00,44.00,673.38,284.60
161.00,45.00,694.27,298.34
161.00,46.00,712.93,314.97
161.00,47.00,715.94,339.79
161.00,48.00,733.62,357.47
161.00,49.00,751.30,375.15
161.00,50.00,755.81,399.74
161.00,51.00,773.49,417.41
161.00,52.00,791.17,435.09
161.00,53.00,808.84,452.77
161.00,54.00,833.72,455.27
161.00,55.00,849.28,474.83
161.00,56.00,871.38,486.52
161.00,57.00,892.57,499.79
161.00,58.00,903.30,522.37
161.00,59.00,893.71,499.28
161.00,60.00,878.31,518.97
161.00,61.00,856.01,530.28
161.00,62.00,880.99,529.41
161.00,63.00,863.78,547.54
161.00,64.00,850.63,568.81
161.00,65.00,857.65,592.80
161.00,66.00,853.34,617.43
161.00,67.00,850.38,642.25
161.00,68.00,843.32,666.23
161.00,69.00,837.82,690.62
161.00,70.00,833.01,715.15
161.00,71.00,830.51,740.03
161.00,72.00,821.30,716.79
161.00,73.00,842.44,703.43
161.00,74.00,860.76,686.42
161.00,75.00,852.70,710.09
161.00,76.00,827.77,708.12
161.00,77.00,851.69,715.39
161.00,78.00,869.37,733.06
161.00,79.00,885.27,752.36
161.00,80.00,876.88,775.91
161.00,81.00,861.10,795.30
161.00,82.00,875.78,815.54
161.00,83.00,854.74,802.04
161.00,84.00,832.23,812.93
161.00,85.00,819.19,791.61
161.00,86.00,799.31,776.45
161.00,87.00,813.29,755.73
161.00,88.00,837.54,761.80
161.00,89.00,839.60,786.72
161.00,90.00,861.59,798.61
161.00,91.00,871.19,821.70
161.00,92.00,846.32,824.27
161.00,93.00,828.64,806.59
161.00,94.00,840.08,784.36
161.00,95.00,839.47,759.36
161.00,96.00,854.12,739.10
161.00,97.00,831.91,727.61
161.00,98.00,848.37,746.43
161.00,99.00,852.47,721.77
161.00,100.00,829.57,711.74
162.00,1.00,77.68,217.68
162.00,2.00,96.13,234.54
162.00,3.00,113.03,252.97
162.00,4.00,136.72,260.95
162.00,5.00,161.23,256.02
162.00,6.00,182.94,243.62
162.00,7.00,198.48,224.04
162.00,8.00,221.79,233.08
162.00,9.00,239.46,215.40
162.00,10.00,240.14,190.41
162.00,11.00,249.58,167.26
162.00,12.00,274.51,165.32
162.00,13.00,282.32,141.57
162.00,14.00,300.38,158.85
162.00,15.00,325.12,155.26
162.00,16.00,342.80,137.59
162.00,17.00,366.91,144.19
162.00,18.00,383.84,125.80
162.00,19.00,408.62,122.48
162.00,20.00,430.94,111.22
162.00,21.00,453.60,100.65
162.00,22.00,470.54,119.04
162.00,23.00,495.50,120.40
162.00,24.00,513.18,102.72
162.00,25.00,537.86,106.67
162.00,26.00,559.37,93.92
162.00,27.00,584.37,93.78
162.00,28.00,591.54,117.73
162.00,29.00,616.51,116.58
162.00,30.00,639.32,106.34
162.00,31.00,657.75,123.24
162.00,32.00,636.37,136.20
162.00,33.00,654.05,153.88
162.00,34.00,671.73,171.56
162.00,35.00,689.41,189.24
162.00,36.00,713.75,194.92
162.00,37.00,723.80,217.81
162.00,38.00,737.35,238.82
162.00,39.00,743.17,263.13
162.00,40.00,765.91,273.51
162.00,41.00,770.44,298.10
162.00,42.00,780.46,321.00
162.00,43.00,798.14,338.68
162.00,44.00,820.37,350.11
162.00,45.00,821.77,375.07
162.00,46.00,811.34,397.79
162.00,47.00,834.27,407.76
162.00,48.00,849.58,427.52
162.00,49.00,831.12,444.39
162.00,50.00,851.28,459.17
162.00,51.00,868.67,477.14
162.00,52.00,889.32,491.22
162.00,53.00,884.07,515.67
162.00,54.00,908.90,512.82
162.00,55.00,890.21,529.41
162.00,56.00,878.04,551.25
162.00,57.00,890.75,572.78
162.00,58.00,873.07,590.46
162.00,59.00,861.27,612.50
162.00,60.00,878.95,630.18
162.00,61.00,881.88,655.00
162.00,62.00,858.88,664.81
162.00,63.00,852.75,689.05
162.00,64.00,850.08,713.91
162.00,65.00,863.06,735.27
162.00,66.00,845.38,752.95
162.00,67.00,860.14,773.13
162.00,68.00,836.14,766.15
162.00,69.00,811.46,770.17
162.00,70.00,829.34,752.70
162.00,71.00,846.37,734.39
162.00,72.00,870.10,742.24
162.00,73.00,853.11,760.58
162.00,74.00,829.62,769.13
162.00,75.00,854.62,769.10
162.00,76.00,835.05,753.54
162.00,77.00,818.21,735.07
162.00,78.00,840.40,746.57
162.00,79.00,823.28,764.78
162.00,80.00,841.19,747.34
162.00,81.00,820.82,732.84
162.00,82.00,825.41,757.42
162.00,83.00,850.40,756.59
162.00,84.00,874.81,761.96
162.00,85.00,852.99,774.15
162.00,86.00,832.40,788.33
162.00,87.00,855.31,778.34
162.00,88.00,880.30,777.63
162.00,89.00,860.62,793.04
162.00,90.00,835.65,794.39
162.00,91.00,845.24,771.30
162.00,92.00,825.31,756.21
162.00,93.00,842.08,737.67
162.00,94.00,838.88,712.88
162.00,95.00,862.93,719.69
162.00,96.00,857.76,744.15
162.00,97.00,837.15,729.99
162.00,98.00,828.59,706.50
162.00,99.00,853.04,711.71
162.00,100.00,829.88,721.15
163.00,1.00,83.70,207.97
163.00,2.00,102.00,225.00
163.00,3.00,119.68,242.68
163.00,4.00,137.42,260.29
163.00,5.00,157.17,244.96
163.00,6.00,180.53,236.06
163.00,7.00,201.13,221.90
163.00,8.00,209.92,198.50
163.00,9.00,220.53,221.14
163.00,10.00,238.00,203.26
163.00,11.00,257.49,187.60
163.00,12.00,275.17,169.93
163.00,13.00,289.93,149.75
163.00,14.00,311.36,162.62
163.00,15.00,335.65,156.70
163.00,16.00,358.40,146.34
163.00,17.00,377.41,130.10
163.00,18.00,401.48,123.33
163.00,19.00,426.34,125.95
163.00,20.00,438.15,103.91
163.00,21.00,460.84,114.42
163.00,22.00,480.67,99.20
163.00,23.00,503.71,89.50
163.00,24.00,519.47,108.91
163.00,25.00,541.70,97.48
163.00,26.00,564.86,106.91
163.00,27.00,585.94,120.35
163.00,28.00,605.09,136.41
163.00,29.00,625.83,150.38
163.00,30.00,642.86,168.68
163.00,31.00,652.99,191.54
163.00,32.00,673.38,206.00
163.00,33.00,686.49,227.29
163.00,34.00,706.94,241.67
163.00,35.00,730.95,248.62
163.00,36.00,755.73,252.00
163.00,37.00,773.40,269.67
163.00,38.00,791.08,287.35
163.00,39.00,796.26,311.81
163.00,40.00,813.94,329.49
163.00,41.00,833.83,344.63
163.00,42.00,857.64,352.26
163.00,43.00,838.31,368.12
163.00,44.00,855.99,385.80
163.00,45.00,880.99,386.14
163.00,46.00,902.39,399.06
163.00,47.00,886.44,418.31
163.00,48.00,906.76,432.88
163.00,49.00,889.08,450.56
163.00,50.00,866.14,460.49
163.00,51.00,880.14,481.20
163.00,52.00,890.62,503.90
163.00,53.00,912.90,515.23
163.00,54.00,895.81,533.48
163.00,55.00,899.80,508.80
163.00,56.00,915.71,528.08
163.00,57.00,916.71,553.06
163.00,58.00,919.37,577.92
163.00,59.00,907.02,599.65
163.00,60.00,888.34,616.27
163.00,61.00,901.24,637.69
163.00,62.00,895.14,661.93
163.00,63.00,884.28,684.45
163.00,64.00,860.63,692.56
163.00,65.00,885.10,697.68
163.00,66.00,877.14,721.38
163.00,67.00,853.12,728.28
163.00,68.00,870.79,745.96
163.00,69.00,849.65,759.30
163.00,70.00,829.35,744.72
163.00,71.00,853.71,750.31
163.00,72.00,833.43,735.70
163.00,73.00,810.83,746.38
163.00,74.00,829.97,730.30
163.00,75.00,844.89,710.24
163.00,76.00,829.93,730.27
163.00,77.00,840.76,752.80
163.00,78.00,859.80,736.60
163.00,79.00,860.19,761.60
163.00,80.00,842.68,743.75
163.00,81.00,866.93,749.84
163.00,82.00,855.76,772.21
163.00,83.00,860.08,796.83
163.00,84.00,836.22,804.31
163.00,85.00,828.73,780.46
163.00,86.00,828.26,755.47
163.00,87.00,807.41,769.26
163.00,88.00,825.08,751.58
163.00,89.00,845.05,766.63
163.00,90.00,821.37,774.62
163.00,91.00,815.88,750.23
163.00,92.00,822.21,726.05
163.00,93.00,842.00,741.32
163.00,94.00,832.22,718.32
163.00,95.00,854.94,728.75
163.00,96.00,869.34,749.18
163.00,97.00,854.21,769.08
163.00,98.00,836.75,751.19
163.00,99.00,861.63,753.56
163.00,100.00,841.70,768.65
164.00,1.00,79.90,184.86
164.00,2.00,87.56,208.66
164.00,3.00,111.55,201.60
164.00,4.00,129.22,219.27
164.00,5.00,154.17,220.85
164.00,6.00,177.92,228.68
164.00,7.00,199.41,241.44
164.00,8.00,221.26,229.28
164.00,9.00,235.29,208.59
164.00,10.00,258.81,200.11
164.00,11.00,280.81,188.24
164.00,12.00,293.51,166.70
164.00,13.00,318.46,168.41
164.00,14.00,343.17,164.66
164.00,15.00,362.09,148.31
164.00,16.00,380.53,131.42
164.00,17.00,398.20,113.75
164.00,18.00,422.09,121.14
164.00,19.00,446.90,124.15
164.00,20.00,471.49,119.61
164.00,21.00,495.57,112.91
164.00,22.00,516.72,99.58
164.00,23.00,534.40,117.26
164.00,24.00,548.84,96.85
164.00,25.00,572.76,89.58
164.00,26.00,597.74,88.59
164.00,27.00,617.16,104.34
164.00,28.00,634.98,121.87
164.00,29.00,652.66,139.55
164.00,30.00,641.87,162.10
164.00,31.00,659.55,179.78
164.00,32.00,677.22,197.46
164.00,33.00,697.73,211.75
164.00,34.00,713.97,230.76
164.00,35.00,731.65,248.43
164.00,36.00,732.70,273.41
164.00,37.00,751.52,289.87
164.00,38.00,775.79,295.86
164.00,39.00,793.47,313.54
164.00,40.00,817.83,307.95
164.00,41.00,819.75,332.87
164.00,42.00,835.29,352.45
164.00,43.00,855.36,367.36
164.00,44.00,861.88,391.49
164.00,45.00,857.71,416.14
164.00,46.00,875.39,433.82
164.00,47.00,898.27,443.90
164.00,48.00,883.54,464.10
164.00,49.00,905.71,475.65
164.00,50.00,890.51,495.50
164.00,51.00,888.31,520.40
164.00,52.00,899.70,542.66
164.00,53.00,900.58,567.64
164.00,54.00,882.25,550.64
164.00,55.00,869.59,572.20
164.00,56.00,883.60,592.91
164.00,57.00,861.08,603.77
164.00,58.00,886.06,604.77
164.00,59.00,897.45,627.03
164.00,60.00,892.25,651.48
164.00,61.00,902.53,674.27
164.00,62.00,904.59,699.19
164.00,63.00,886.35,716.28
164.00,64.00,867.21,732.36
164.00,65.00,855.74,754.57
164.00,66.00,838.07,736.90
164.00,67.00,830.37,713.11
164.00,68.00,854.64,707.14
164.00,69.00,830.65,714.17
164.00,70.00,855.63,715.26
164.00,71.00,867.60,737.21
164.00,72.00,842.91,741.12
164.00,73.00,856.14,762.33
164.00,74.00,845.41,784.91
164.00,75.00,843.02,760.02
164.00,76.00,854.21,782.38
164.00,77.00,855.54,757.41
164.00,78.00,862.92,733.52
164.00,79.00,864.36,758.48
164.00,80.00,877.82,737.42
164.00,81.00,867.11,760.01
164.00,82.00,842.17,758.35
164.00,83.00,835.95,782.56
164.00,84.00,843.48,758.73
164.00,85.00,818.90,763.31
164.00,86.00,843.78,765.83
164.00,87.00,868.45,761.80
164.00,88.00,843.88,766.42
164.00,89.00,831.26,744.84
164.00,90.00,850.05,728.35
164.00,91.00,871.80,740.68
164.00,92.00,875.69,765.37
164.00,93.00,854.77,779.07
164.00,94.00,833.17,791.65
164.00,95.00,834.13,766.67
164.00,96.00,853.66,751.07
164.00,97.00,855.38,776.01
164.00,98.00,834.36,762.48
164.00,99.00,851.11,743.92
164.00,100.00,864.63,764.95
165.00,1.00,79.32,215.86
165.00,2.00,97.35,233.18
165.00,3.00,115.50,215.99
165.00,4.00,139.97,221.11
165.00,5.00,164.36,226.61
165.00,6.00,187.00,216.01
165.00,7.00,210.89,223.39
165.00,8.00,235.80,221.24
165.00,9.00,255.01,205.24
165.00,10.00,279.48,210.37
165.00,11.00,297.15,192.70
165.00,12.00,318.34,205.97
165.00,13.00,343.31,204.82
165.00,14.00,360.53,186.70
165.00,15.00,385.15,182.36
165.00,16.00,407.98,172.16
165.00,17.00,428.89,158.46
165.00,18.00,449.32,144.06
165.00,19.00,474.26,142.31
165.00,20.00,497.91,150.41
165.00,21.00,519.46,163.08
165.00,22.00,524.21,138.54
165.00,23.00,538.44,117.98
165.00,24.00,562.10,109.91
165.00,25.00,583.27,123.21
165.00,26.00,600.95,140.88
165.00,27.00,618.63,158.56
165.00,28.00,636.30,176.24
165.00,29.00,654.49,193.39
165.00,30.00,672.21,211.03
165.00,31.00,689.89,228.71
165.00,32.00,711.05,242.02
165.00,33.00,728.73,259.70
165.00,34.00,717.82,282.20
165.00,35.00,731.91,302.85
165.00,36.00,754.08,314.40
165.00,37.00,771.76,332.08
165.00,38.00,785.67,352.85
165.00,39.00,798.24,374.46
165.00,40.00,811.82,395.45
165.00,41.00,829.50,413.13
165.00,42.00,847.58,430.40
165.00,43.00,864.03,449.23
165.00,44.00,884.79,463.15
165.00,45.00,892.38,486.97
165.00,46.00,879.97,508.68
165.00,47.00,879.96,533.68
165.00,48.00,882.83,558.51
165.00,49.00,891.46,581.97
165.00,50.00,916.44,582.97
165.00,51.00,915.14,607.94
165.00,52.00,921.10,632.22
165.00,53.00,900.84,646.86
165.00,54.00,886.06,667.02
165.00,55.00,869.98,686.16
165.00,56.00,893.91,678.93
165.00,57.00,889.32,703.51
165.00,58.00,870.11,719.51
165.00,59.00,845.26,722.24
165.00,60.00,823.34,734.25
165.00,61.00,798.65,730.33
165.00,62.00,780.97,712.66
165.00,63.00,798.65,694.98
165.00,64.00,821.50,705.11
165.00,65.00,844.59,695.52
165.00,66.00,857.44,716.97
165.00,67.00,857.94,741.97
165.00,68.00,834.91,751.71
165.00,69.00,811.44,743.10
165.00,70.00,804.11,719.20
165.00,71.00,826.94,709.00
165.00,72.00,847.32,723.49
165.00,73.00,829.91,741.43
165.00,74.00,831.94,716.52
165.00,75.00,856.88,718.24
165.00,76.00,852.07,742.77
165.00,77.00,832.48,758.30
165.00,78.00,828.09,733.69
165.00,79.00,838.63,711.02
165.00,80.00,861.82,720.37
165.00,81.00,841.55,705.73
165.00,82.00,865.93,711.26
165.00,83.00,856.28,734.32
165.00,84.00,839.46,752.82
165.00,85.00,857.86,769.74
165.00,86.00,835.80,781.49
165.00,87.00,841.36,757.12
165.00,88.00,856.03,736.88
165.00,89.00,844.33,758.97
165.00,90.00,821.65,769.50
165.00,91.00,835.63,748.77
165.00,92.00,860.21,744.21
165.00,93.00,845.52,764.44
165.00,94.00,824.23,751.34
165.00,95.00,848.95,747.63
165.00,96.00,862.72,726.77
165.00,97.00,870.08,750.66
165.00,98.00,847.25,760.83
165.00,99.00,854.62,784.71
165.00,100.00,838.70,803.99
166.00,1.00,77.68,217.68
166.00,2.00,94.45,236.22
166.00,3.00,114.75,250.80
166.00,4.00,139.74,251.55
166.00,5.00,164.14,257.01
166.00,6.00,187.77,265.16
166.00,7.00,200.80,243.82
166.00,8.00,222.62,231.62
166.00,9.00,207.09,212.03
166.00,10.00,228.91,224.23
166.00,11.00,247.02,241.47
166.00,12.00,268.06,227.96
166.00,13.00,263.01,203.47
166.00,14.00,281.75,186.93
166.00,15.00,303.62,199.04
166.00,16.00,326.49,188.96
166.00,17.00,348.44,177.00
166.00,18.00,367.27,160.54
166.00,19.00,391.78,155.64
166.00,20.00,409.46,137.96
166.00,21.00,434.42,139.35
166.00,22.00,459.42,139.53
166.00,23.00,482.78,130.62
166.00,24.00,507.77,130.26
166.00,25.00,532.41,134.50
166.00,26.00,557.17,137.93
166.00,27.00,574.85,155.61
166.00,28.00,592.54,173.28
166.00,29.00,603.32,195.83
166.00,30.00,578.87,201.07
166.00,31.00,589.57,223.66
166.00,32.00,614.40,220.77
166.00,33.00,633.39,237.02
166.00,34.00,651.07,254.70
166.00,35.00,674.04,264.58
166.00,36.00,691.71,282.26
166.00,37.00,715.44,290.13
166.00,38.00,723.74,313.71
166.00,39.00,743.29,329.30
166.00,40.00,760.97,346.98
166.00,41.00,780.11,363.05
166.00,42.00,788.22,386.70
166.00,43.00,805.90,404.38
166.00,44.00,818.37,426.05
166.00,45.00,839.23,439.82
166.00,46.00,855.12,459.12
166.00,47.00,872.79,476.80
166.00,48.00,849.53,485.95
166.00,49.00,870.68,499.28
166.00,50.00,880.89,522.10
166.00,51.00,905.77,519.69
166.00,52.00,889.00,538.22
166.00,53.00,865.14,545.69
166.00,54.00,868.50,570.46
166.00,55.00,869.57,595.44
166.00,56.00,893.92,601.11
166.00,57.00,875.42,617.93
166.00,58.00,869.57,642.24
166.00,59.00,890.54,655.85
166.00,60.00,875.08,675.49
166.00,61.00,875.20,700.49
166.00,62.00,859.34,719.82
166.00,63.00,867.72,743.37
166.00,64.00,864.36,768.14
166.00,65.00,842.39,780.07
166.00,66.00,817.40,780.65
166.00,67.00,807.98,757.49
166.00,68.00,832.36,751.97
166.00,69.00,807.37,751.28
166.00,70.00,832.30,753.18
166.00,71.00,840.20,729.47
166.00,72.00,852.36,751.31
166.00,73.00,870.07,768.96
166.00,74.00,875.65,793.33
166.00,75.00,857.98,811.01
166.00,76.00,845.43,789.38
166.00,77.00,833.33,767.50
166.00,78.00,823.44,744.54
166.00,79.00,847.72,750.50
166.00,80.00,867.89,765.27
166.00,81.00,844.72,755.88
166.00,82.00,866.57,768.04
166.00,83.00,851.08,787.66
166.00,84.00,838.04,766.34
166.00,85.00,833.54,741.75
166.00,86.00,856.66,732.25
166.00,87.00,848.03,755.71
166.00,88.00,824.71,764.73
166.00,89.00,817.52,740.78
166.00,90.00,837.29,725.47
166.00,91.00,839.54,750.37
166.00,92.00,848.80,727.15
166.00,93.00,825.79,736.91
166.00,94.00,812.18,757.88
166.00,95.00,808.15,733.21
166.00,96.00,832.75,728.79
166.00,97.00,818.10,749.05
166.00,98.00,841.33,739.81
166.00,99.00,823.26,757.08
166.00,100.00,842.15,740.71
167.00,1.00,79.47,215.68
167.00,2.00,103.97,210.69
167.00,3.00,121.65,228.37
167.00,4.00,146.34,232.27
167.00,5.00,164.02,249.95
167.00,6.00,172.83,226.55
167.00,7.00,195.77,236.49
167.00,8.00,178.09,254.17
167.00,9.00,200.87,243.87
167.00,10.00,218.64,226.28
167.00,11.00,235.31,244.91
167.00,12.00,254.57,228.96
167.00,13.00,256.61,204.05
167.00,14.00,280.82,210.30
167.00,15.00,300.24,194.56
167.00,16.00,317.92,176.88
167.00,17.00,339.61,189.31
167.00,18.00,357.29,171.64
167.00,19.00,374.62,153.62
167.00,20.00,390.72,134.49
167.00,21.00,415.18,139.64
167.00,22.00,436.81,152.18
167.00,23.00,461.66,149.45
167.00,24.00,486.13,144.34
167.00,25.00,510.46,138.56
167.00,26.00,534.27,130.97
167.00,27.00,559.11,128.14
167.00,28.00,580.26,114.81
167.00,29.00,600.69,129.22
167.00,30.00,612.80,151.09
167.00,31.00,630.48,168.77
167.00,32.00,652.68,180.27
167.00,33.00,675.81,189.74
167.00,34.00,693.49,207.42
167.00,35.00,715.83,218.65
167.00,36.00,723.17,242.54
167.00,37.00,736.54,263.67
167.00,38.00,751.21,283.91
167.00,39.00,768.89,301.59
167.00,40.00,778.85,324.52
167.00,41.00,798.65,339.78
167.00,42.00,821.08,328.74
167.00,43.00,832.32,351.07
167.00,44.00,856.32,358.06
167.00,45.00,867.64,380.36
167.00,46.00,845.00,390.96
167.00,47.00,862.68,408.64
167.00,48.00,855.89,384.58
167.00,49.00,861.68,408.90
167.00,50.00,850.65,431.34
167.00,51.00,865.14,451.71
167.00,52.00,873.17,475.39
167.00,53.00,884.40,497.72
167.00,54.00,907.63,488.49
167.00,55.00,892.39,508.30
167.00,56.00,900.87,531.82
167.00,57.00,897.23,556.56
167.00,58.00,900.41,581.35
167.00,59.00,884.17,600.36
167.00,60.00,894.83,622.97
167.00,61.00,887.31,646.81
167.00,62.00,866.06,659.99
167.00,63.00,880.25,680.58
167.00,64.00,860.06,665.83
167.00,65.00,874.62,686.16
167.00,66.00,857.44,704.32
167.00,67.00,870.92,683.27
167.00,68.00,850.58,668.73
167.00,69.00,866.80,687.76
167.00,70.00,875.40,711.23
167.00,71.00,889.14,732.12
167.00,72.00,899.93,754.67
167.00,73.00,882.25,772.35
167.00,74.00,862.81,756.63
167.00,75.00,841.13,769.07
167.00,76.00,821.18,754.00
167.00,77.00,838.86,736.32
167.00,78.00,841.80,711.50
167.00,79.00,852.97,689.13
167.00,80.00,856.90,713.82
167.00,81.00,853.31,738.56
167.00,82.00,836.42,756.99
167.00,83.00,857.36,770.65
167.00,84.00,852.86,746.06
167.00,85.00,834.10,762.59
167.00,86.00,854.74,748.47
167.00,87.00,879.67,750.27
167.00,88.00,854.77,748.05
167.00,89.00,830.71,741.25
